chronID,totalQanswered,totalQpossible,DVRoles_,DVRoles_Freelance,DVRoles_Employee,DVRoles_Hobbyist,DVRoles_Student,DVRoles_Academic,DVRoles_PassiveIncome,DVRoles_PreferNot,YearsDVExperience,YearsWorkExperience,PayCurrency_cleaned,PayAnnual,PayHourly,PDFundAccess,PDFundUse_,PDFundUse_ConferenceRegistration,PDFundUse_ConferenceTravel,PDFundUse_SoftwareLicenses,PDFundUse_Workshops,PDFundUse_Memberships,PDFundUse_Books,PDFundUse_Tuition,PDFundUse_DataLicensing,PDFundUse_Other__,RoleAsFreelance,DVCentralityFreelance,ToolsChoiceFreelance,ToolsUnchoiceProblemsFreelance__,AudienceFreelance_,AudienceFreelance_Public,AudienceFreelance_Analysts,AudienceFreelance_Engineers,AudienceFreelance_Scientists,AudienceFreelance_Medical,AudienceFreelance_ProdProjManagers,AudienceFreelance_PolicyMakers,AudienceFreelance_Execs,AudienceFreelance_Designers,AudienceFreelance_Researchers,AudienceFreelance_Students,AudienceFreelance_Educators,AudienceFreelance_DVEnthusiasts,AudienceFreelance_Self,AudienceFreelance_Other__,RoleAsEmployee,DVCentralityEmployee,ToolsChoiceEmployee,ToolsUnchoiceProblemsEmployee__,AudienceEmployee_,AudienceEmployee_Public,AudienceEmployee_Analysts,AudienceEmployee_Engineers,AudienceEmployee_Scientists,AudienceEmployee_Medical,AudienceEmployee_ProdProjManagers,AudienceEmployee_PolicyMakers,AudienceEmployee_Execs,AudienceEmployee_Designers,AudienceEmployee_Researchers,AudienceEmployee_Students,AudienceEmployee_Educators,AudienceEmployee_DVEnthusiasts,AudienceEmployee_Self,AudienceEmployee_Other__,OrgSector_,OrgSector_Journalism,OrgSector_Public,OrgSector_Private,OrgSector_Nonprofit,OrgSector_HealthMed,OrgSector_IT,OrgSector_Marketing,OrgSector_Finance,OrgSector_Academia,OrgSector_ConsultantMulti,OrgSector_Other__,OrgSize,DVOrgLeadership,AcadArea,AcadDVUse_,AcadDVUse_ShareFindings,AcadDVUse_TeachDV,AcadDVUse_OtherTeaching,AcadDVUse_ResearchTopic,AcadDVUse_Other__,StudentTime,StudentDegreeLevel,StudentDVTaught,StudentDegreeArea__,HobbyTime,HobbyEnjoyment,HobbyPortfolio,HobbyVolunteer,HobbyShareMessages,HobbyBuildSkills,ToolsForDV_,ToolsForDV_ArcGIS,ToolsForDV_D3,ToolsForDV_Angular,ToolsForDV_Datawrapper,ToolsForDV_Excel,ToolsForDV_Flourish,ToolsForDV_ggplot2,ToolsForDV_Gephi,ToolsForDV_GoogleDataStudio,ToolsForDV_Highcharts,ToolsForDV_Illustrator,ToolsForDV_Java,ToolsForDV_Leaflet,ToolsForDV_Mapbox,ToolsForDV_KeplerGL,ToolsForDV_Observable,ToolsForDV_Plotly,ToolsForDV_PowerBI,ToolsForDV_PowerPoint,ToolsForDV_Python,ToolsForDV_QGIS,ToolsForDV_Qlik,ToolsForDV_R,ToolsForDV_React,ToolsForDV_Tableau,ToolsForDV_Vega,ToolsForDV_Vue,ToolsForDV_WebComponents,ToolsForDV_WebGL,ToolsForDV_PenPaper,ToolsForDV_PhysicalMaterials,ToolsForDV_Canvas,ToolsForDV_P5orProcessing,ToolsForDV_Other__,ChartsUsed_,ChartsUsed_Line,ChartsUsed_Bar,ChartsUsed_PieOrDonut,ChartsUsed_Scatterplot,ChartsUsed_Histogram,ChartsUsed_HexbinOrHeatmap,ChartsUsed_Infographic,ChartsUsed_Pictorial,ChartsUsed_Treemap,ChartsUsed_Dendrogram,ChartsUsed_Network,ChartsUsed_ChoroplethMap,ChartsUsed_RasterMap,ChartsUsed_Waffle,ChartsUsed_Flow,ChartsUsed_3D,ChartsUsed_VRorAR,ChartsUsed_BeeSwarm,ChartsUsed_ForceDirected,ChartsUsed_Other__,DVSharingChannels_,DVSharingChannels_EmbeddedInTool,DVSharingChannels_Dashboard,DVSharingChannels_Scrollytelling,DVSharingChannels_StaticWebPage,DVSharingChannels_InteractiveNotebook,DVSharingChannels_DocumentOrReport,DVSharingChannels_Presentations,DVSharingChannels_Email,DVSharingChannels_NewspaperorMagazine,DVSharingChannels_PeerReviewedJournal,DVSharingChannels_PrintedOnPaper,DVSharingChannels_OtherPhysicalMedium,DVSharingChannels_VRorAR,DVSharingChannels_Installation,DVSharingChannels_App,DVSharingChannels_Video,DVSharingChannels_SocialMedia,DVSharingChannels_Other__,TopFrustrationsDV_,TopFrustrationsDV_LackTime,TopFrustrationsDV_LackDesignExpertise,TopFrustrationsDV_LackTechSkill,TopFrustrationsDV_LearningNewToolsEtc,TopFrustrationsDV_AccessingData,TopFrustrationsDV_InfoOverload,TopFrustrationsDV_LackCollaboration,TopFrustrationsDV_LackMentorship,TopFrustrationsDV_LowDataLiteracy,TopFrustrationsDV_DVNotRespected,TopFrustrationsDV_ToolsTechLimits,TopFrustrationsDV_NonVizActivity,TopFrustrationsDV_DataVolume,TopFrustrationsDV_Other__,EntryBarriers__,DVNotUnderstood__,EmployChanged,EmployChangedByCOVID,EmployNewWanted,COVIDNegEffects_,COVIDNegEffects_PositionCut,COVIDNegEffects_PayCutPermanent,COVIDNegEffects_PayCutTemporary,COVIDNegEffects_PayRaiseDeferred,COVIDNegEffects_BenefitsReduced,COVIDNegEffects_No,COVIDNegEffects_Other__,TopDVSkillsToImprove,TopDVSkillsToImprove_Other__,TopMethodsDVEduc_,TopMethodsDVEduc_Books,TopMethodsDVEduc_Workshops,TopMethodsDVEduc_Examples,TopMethodsDVEduc_VideoTutorials,TopMethodsDVEduc_CollaborateWithMoreSkilled,TopMethodsDVEduc_WorkThroughProject,TopMethodsDVEduc_MentororTeach,TopMethodsDVEduc_Podcasts,TopMethodsDVEduc_InPersonFormats,TopMethodsDVEduc_VirtualFormats,TopMethodsDVEduc_Other__,TopIssuesDV_,TopIssuesDV_LackAwarenessOfDVImpact,TopIssuesDV_NoSeatAtTableForDV,TopIssuesDV_DiversityInTech,TopIssuesDV_IncomeInequality,TopIssuesDV_LackDVLiteracy,TopIssuesDV_DesignForDisabilities,TopIssuesDV_LackEducationAccess,TopIssuesDV_AlgorithmicBias,TopIssuesDV_LackEthicalStandards,TopIssuesDV_LackSoftwareLiteracy,TopIssuesDV_Other__,DVGoTos__,Loc1Country,Gender_summarized,RacEthHistUnderrep_,EducLevel,EducUndergradArea_,EducUndergradArea_ArtsHumanities,EducUndergradArea_Business,EducUndergradArea_Education,EducUndergradArea_HealthMed,EducUndergradArea_PublicSocialServices,EducUndergradArea_ScienceMathTech,EducUndergradArea_SocialSciences,EducUndergradArea_TradesPersonalServices,EducUndergradArea_MultiInterdisc,EducUndergradArea_Other__,EducGradArea_,EducGradArea_ArtsHumanities,EducGradArea_Business,EducGradArea_Education,EducGradArea_HealthMed,EducGradArea_PublicSocialServices,EducGradArea_ScienceMathTech,EducGradArea_SocialSciences,EducGradArea_TradesPersonalServices,EducGradArea_MultiInterdisc,EducGradArea_Other__,DVSMembership,minutesInSurvey,surveyCompletionPage,branchingErrors
107,44,45,1,Freelance/Consultant/Independent contractor,,,,,,,Less than 1 year,6–10,USD - US Dollar,"$60,000 - $79,999",$100 - $124,No,6,Conference registration,Conference travel and lodging,Data visualization software licenses,Workshops or training seminars,Professional association memberships,Professional books,,,,Analyst,"Data visualization is an important secondary part of my freelance work, but not the primary focus",I’m able to choose my own tools,,3,,,,,,Product or Project Managers,,,,Researchers,,,,Myself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,D3.js,,,,,ggplot2,,,Highcharts,,,,,,Observable,,,,Python,,,R,,,,,,,,,,,,3,,Bar Chart,,Scatterplot,Histogram,,,,,,,,,,,,,,,,4,,,,Static web page,Interactive notebook,Document or report,Presentations,,,,,,,,,,,,4,Lack of time,,,Learning new tools/approaches,,Information overload,,,,Not enough respect for dataviz,,,,,Work is usually more focused on other aspects of data analysis with data visualization as an assumed part of that process.,"Cleaning the data, design, iteration, polishing take TIME",No,No,Yes,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,2,,,,,,,,,,Virtual formats,Online classes,2,Lack of awareness of the impact of dataviz,Data visualization not having a “seat at the table”,,,,,,,,,,"Shirley Wu, Mike Bostock",United States,Male,No,Master’s (or similar graduate degree),1,,,,,,,Social Sciences,,,,1,,,,,,,Social Sciences,,,,I don’t know,12.6,8,
43,44,45,1,Freelance/Consultant/Independent contractor,,,,,,,2,16–20,EUR - Euro,"$20,000 - $39,999",$75 - $99,No,3,,,,Workshops or training seminars,,Professional books,Tuition for graduate coursework,,,Journalist,"Data visualization is one of several things I do in my freelance work, but not a primary or secondary focus in my projects",I’m able to choose my own tools,,2,General Public,,,,Medical Professionals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,D3.js,,Datawrapper,,Flourish,ggplot2,,,,Illustrator,,,Mapbox,,Observable,,,,,,,R,,,,,,,,,,,,6,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,,,,,,,,,,Waffle Chart,,,,Bee Swarm Chart,,,3,Embedded in a tool,,Scrollytelling,,,,Presentations,,,,,,,,,,,,4,,Lack of design expertise,Lack of technical skill,,,Information overload,,Lack of mentorship,,,,,,,in Spanish newsrooms data visualization has a very low value. It's difficult to be properly paid for that job. They don't want to undertand the difficulties for the journalist and the benefits for the audience,"No, they do, but there is no a large recognition for that work",Yes,No,Yes,2,"Yes, my position was eliminated","Yes, I took a permanent pay cut",,,,,,Improving my skills with an existing technical tool or library,,6,,Workshops,Examples,Video tutorials,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,,,,,2,,Data visualization not having a “seat at the table”,,,Lack of data visualization literacy,,,,,,,"Federica Fragapane, Valentina D'eFilippo, Giorgia Lupi, Sandra Becker, Xaquín González, Shirley Wu, Nadieh Brenner, Amelia Wattenberger...",Spain,Female,No,Master’s (or similar graduate degree),2,Arts and Humanities,,,,,,Social Sciences,,,,2,Arts and Humanities,,,,,,Social Sciences,,,,No,19.0,8,
1667,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,16–20,26–30,USD - US Dollar,I am not compensated on a yearly basis,$175 - $199,No,3,Conference registration,Conference travel and lodging,,,,,,Data licensing,,Designer,Data visualization is the primary focus of my freelance work,I’m able to choose my own tools,,7,General Public,Analysts,,Scientists,,,Policy Makers,Executives,,Researchers,,Educators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,ArcGIS,D3.js,,,,,,,,,Illustrator,Java,Leaflet,Mapbox,,,,,,,,,,,,,,Web Components,WebGL,Pen & paper,Physical materials (other than pen and paper),,P5/Processing,"Figma, Sketch, SketchUp Pro, Blender",9,Line Chart,Bar Chart,,,Histogram,,,Pictorial Visualization,Treemap,,Network Diagram,Choropleth Map,,,,3D Chart,,,,many,6,,Dashboard,Scrollytelling,Static web page,,,Presentations,,,,,,,,App,,,"Interactive tools online, or in apps",2,,,,,,Information overload,,,,,,,,"My frustrations relate more to clients, than the the methods of creation or concept development. But this is a problem with almost every design field – lack of design literacy. In terms data viz, it really comes down to lack of imagination or desire to represent the data in the most dynamic way possible. It's a process of evolving minds, across every project.",,Since I have my own company that's not an issue,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Other (please specify),"Pushing into VR and 3D representations of data, which I've been working on for years, but now the technology is there to do it correctly.",3,,,,Video tutorials,Collaborating with more skilled practitioners,,,,,Virtual formats,,2,,,,,Lack of data visualization literacy,,,,,,To be honest – I think what's most pertinent is lack of DATA literacy. Everyone understands well-designed visualization. No everyone understands the importance of how the data are represented.,"Many designers, artists, and information designers.",United States,Male,No,Master’s (or similar graduate degree),1,Arts and Humanities,,,,,,,,,,1,Arts and Humanities,,,,,,,,,,Yes,274.7,8,
1660,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,3,6–10,GBP - British Pound,"$40,000 - $59,999",$100 - $124,Yes,4,Conference registration,Conference travel and lodging,,Workshops or training seminars,Professional association memberships,,,,,Analyst,Data visualization is the primary focus of my freelance work,I’m able to choose my own tools,,2,General Public,,,,,,,,,,,,,,Non-profits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Tableau,,,,,,,,,,7,Line Chart,Bar Chart,Pie Chart/Donut Chart,,,Hexbin/Heatmap,,,Treemap,,Network Diagram,,,,,,,,,Filled map,3,Embedded in a tool,Dashboard,,,,,,Email,,,,,,,,,,,3,,,,,Accessing data,Information overload,,,,,,,Data volume,,Finding non-profits interested in hiring full time data analyst/visualizer,That huge datasets will cause dashboards to run slowly. Demand for too many filters in a dashboard also conflicts with speed.,No,No,Yes,1,,,,,,"No, my compensation and benefits were not negatively affected",,Learning a new technical tool or library,,5,,,,Video tutorials,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,,In-person formats,,,3,,,Diversity in tech,,,Designing for disabilities,,,Lack of ethical standards for visualizing data,,,"Tableau public, Twitter, books",United Kingdom,Male,No,Bachelor’s degree,1,,,,,,"Science, Math, and Technology",,,,,,,,,,,,,,,,No,15.0,8,
820,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,26–30,More than 30,USD - US Dollar,I am not compensated on a yearly basis,$45 - $59,Yes,4,Conference registration,,Data visualization software licenses,Workshops or training seminars,,Professional books,,,,Designer,Data visualization is the primary focus of my freelance work,I’m able to choose my own tools,,4,General Public,,,,,,Policy Makers,,,Researchers,,,,,County admininistrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,Excel,,,,,,,,,,,,,,PowerPoint,,,,,,Tableau,,,,,Pen & paper,Physical materials (other than pen and paper),,,,3,Line Chart,Bar Chart,,,,,,,,,,,,,,,,,,"Single stacked bar, dot plot, Venn diagrm",5,,,,Static web page,,Document or report,Presentations,Email,,,Physical handout or Printed on paper,,,,,,,,2,,,,,Accessing data,,,,,,,,Data volume,,,The time it takes to collect and prepare the data.,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,2,,,Examples,,,Working through a project,,,,,,2,,,,,Lack of data visualization literacy,,Lack of access to education,,,,,"Stephanie Evergreen, Cole Nussbaumer Knaflic",United States,Female,No,"Doctoral degree (e.g., PhD, EdD, PsyD)",1,,,,,,,,,,Engineering,1,,,,,,,,,,Engineering,No,295.8,8,
733,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,11–15,21–25,CAD - Canadian Dollar,"$140,000 - $159,999",$200 - $224,No,2,Conference registration,,,Workshops or training seminars,,,,,,Scientist,"Data visualization is one of several things I do in my freelance work, but not a primary or secondary focus in my projects",I’m able to choose my own tools,,3,,,,,Medical Professionals,Product or Project Managers,Policy Makers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,Excel,,,,,,,,,,,,,,PowerPoint,,,,,,,,,,,,,Canvas,,,6,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,,,Infographic,Pictorial Visualization,,,,,,,,,,,,,2,,,,,,Document or report,Presentations,,,,,,,,,,,,2,Lack of time,,,,,,,,,,,Too much effort spent on non-viz activity,,,,It's importance in communicating findings/results,No,No,No,1,,,"Yes, I took a temporary pay cut",,,,,Learning a new technical tool or library,,2,,Workshops,,Video tutorials,,,,,,,,3,Lack of awareness of the impact of dataviz,,Diversity in tech,,,,,,Lack of ethical standards for visualizing data,,,Stephanie Evergreen,Canada,Male,"Yes, and I would like to specify:","Doctoral degree (e.g., PhD, EdD, PsyD)",1,Arts and Humanities,,,,,,,,,,1,,,Education,,,,,,,,No,13.1,8,
635,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,6–10,6–10,AUD - Australian Dollar,"$60,000 - $79,999",$15 - $29,Yes,2,,,,Workshops or training seminars,,,Tuition for graduate coursework,,,Developer,"Data visualization is an important secondary part of my freelance work, but not the primary focus",I’m able to choose my own tools,,8,,,,Scientists,Medical Professionals,Product or Project Managers,Policy Makers,Executives,,Researchers,,Educators,,Myself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,ggplot2,,,,,,,,,,,Power BI,PowerPoint,,QGIS,Qlik,R,React,Tableau,,,,,Pen & paper,,,P5/Processing,,6,,Bar Chart,,Scatterplot,Histogram,,Infographic,Pictorial Visualization,Treemap,,,,,,,,,,,,8,Embedded in a tool,Dashboard,,Static web page,,Document or report,Presentations,Email,,,,,,,App,Video,,,3,,Lack of design expertise,,,,,Lack of collaboration,,Low data literacy,,,,,,,How much it will clarify their understanding of the concepts,Yes,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,3,,Workshops,Examples,,,Working through a project,,,,,,3,,,Diversity in tech,,Lack of data visualization literacy,,,,Lack of ethical standards for visualizing data,,,"Nadieh Bremer, Shirley Wu, Tyler Hobbs, Sandpit",Australia,Female,No,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,Yes,10.4,8,
592,44,44,1,,,,Student in a degree program at a college or university,,,,5,2,CAD - Canadian Dollar,"$20,000 - $39,999",$45 - $59,Yes,5,Conference registration,Conference travel and lodging,,Workshops or training seminars,Professional association memberships,,Tuition for graduate coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full time,PhD/Doctorate,"Yes, in a required course",Computer Science,,,,,,,20,,D3.js,,Datawrapper,,,ggplot2,,Google Data Studio,,Illustrator,,Leaflet,Mapbox,,Observable,Plotly,Power BI,,Python,,,R,React,Tableau,Vega,Vue,Web Components,WebGL,Pen & paper,,Canvas,,,15,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,Histogram,Hexbin/Heatmap,Infographic,Pictorial Visualization,Treemap,Dendrogram,Network Diagram,Choropleth Map,,,"Flow Chart (Sankey, DAGRE, Alluvial)",,,Bee Swarm Chart,Force-Directed Graph,,9,Embedded in a tool,Dashboard,Scrollytelling,Static web page,Interactive notebook,Document or report,Presentations,,,Peer reviewed journal publication,,,,,App,,,,3,Lack of time,,,,,,,,Low data literacy,Not enough respect for dataviz,,,,,Lack of experience,How long data abstraction takes,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,3,,,,,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,,,,,3,Lack of awareness of the impact of dataviz,,Diversity in tech,,,,,,Lack of ethical standards for visualizing data,,,"Tamara Munzner, Mike Freeman, Dominik Mortiz, Ben Shneiderman, Jessica Hullman",Canada,Male,No,Bachelor’s degree,1,,,,,,"Science, Math, and Technology",,,,,,,,,,,,,,,,Yes,7.6,8,
157,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,6–10,26–30,USD - US Dollar,"$140,000 - $159,999",$225 - $249,No,1,,,,,Professional association memberships,,,,,Analyst,Data visualization is the primary focus of my freelance work,I’m able to choose my own tools,,9,General Public,Analysts,,Scientists,Medical Professionals,,Policy Makers,Executives,,Researchers,,Educators,,Myself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,ArcGIS,,,,,,,,,,,Java,Leaflet,,kepler.gl,,Plotly,,,Python,QGIS,,,,Tableau,,,,,,,,,,4,,,,Scatterplot,,,,Pictorial Visualization,,,Network Diagram,,Raster Map,,,,,,,,6,Embedded in a tool,,Scrollytelling,,Interactive notebook,Document or report,Presentations,,,,,,,,,,Social media,,1,,,,,,,,,,,,,,It isn’t clear if you mean internal frustrations is limits within--none. Or frustration with audiences.,,Nothing. It is my job to be clear.,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,1,,,,Video tutorials,,,,,,,,3,,,,,,,,Algorithmic bias,Lack of ethical standards for visualizing data,Lack of software literacy,,Andy Kirk,United States,Female,"Yes, and I would like to specify:","Doctoral degree (e.g., PhD, EdD, PsyD)",1,,,,Health and Medicine,,,,,,,1,,,,,,"Science, Math, and Technology",,,,,Yes,9.1,8,
62,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,21–25,16–20,EUR - Euro,"$120,000 - $139,999",$250 - $274,No,4,Conference registration,Conference travel and lodging,Data visualization software licenses,,Professional association memberships,,,,,Scientist,"Data visualization is an important secondary part of my freelance work, but not the primary focus",I’m able to choose my own tools,,6,,,,Scientists,Medical Professionals,Product or Project Managers,Policy Makers,Executives,,Researchers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,ggplot2,,,,,,,,,,,,PowerPoint,,,,R,,,,,,,,,,,,4,Line Chart,Bar Chart,,Scatterplot,,,,,,,,,,,,,,Bee Swarm Chart,,,3,,,,,,Document or report,Presentations,,,Peer reviewed journal publication,,,,,,,,,3,Lack of time,Lack of design expertise,,,,,,,,,Technical limitations of the tools,,,,,Sometimes a good plot can replace a futile analysis.,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,4,,,Examples,,Collaborating with more skilled practitioners,Working through a project,Mentoring/teaching others,,,,,2,Lack of awareness of the impact of dataviz,,,,Lack of data visualization literacy,,,,,,,"Cedric Scherer, others on Twitter and eslewhere",Germany,Male,No,"Doctoral degree (e.g., PhD, EdD, PsyD)",1,,,,,,"Science, Math, and Technology",,,,,1,,,,Health and Medicine,,,,,,,Yes,9.3,8,
10,44,44,1,Freelance/Consultant/Independent contractor,,,,,,,2,3,USD - US Dollar,"Less than $10,000",$60 - $74,No,4,Conference registration,Conference travel and lodging,Data visualization software licenses,,,Professional books,,,,Analyst,Data visualization is the primary focus of my freelance work,Clients choose the tool(s) and it causes no problems,,7,General Public,,,,Medical Professionals,,,Executives,,Researchers,Students,Educators,,Myself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,D3.js,,,Excel,Flourish,,,Google Data Studio,Highcharts,,,,Mapbox,,,Plotly,,PowerPoint,Python,,Qlik,R,,Tableau,,,,,,,Canvas,P5/Processing,Infogram,10,Line Chart,Bar Chart,Pie Chart/Donut Chart,Scatterplot,Histogram,,Infographic,,Treemap,Dendrogram,,Choropleth Map,,Waffle Chart,,,,,,,8,Embedded in a tool,Dashboard,Scrollytelling,Static web page,Interactive notebook,,Presentations,Email,,,,,,,,,Social media,,3,,,,,Accessing data,,,,,,Technical limitations of the tools,,Data volume,,Starting the new tools and finding the right charts and story,They feel like it is simply a showing graph. lack of data literacy.,No,No,No,1,,,,,"Yes, key benefits were scaled back or eliminated",,,Improving my data skills,,6,Books,Workshops,Examples,Video tutorials,Collaborating with more skilled practitioners,,Mentoring/teaching others,,,,,3,,,,,,Designing for disabilities,,Algorithmic bias,Lack of ethical standards for visualizing data,,,"Datafam community, The data school",Nepal,Male,No,Bachelor’s degree,1,,,,,,"Science, Math, and Technology",,,,,,,,,,,,,,,,Yes,9.0,8,
1178,43,51,2,Freelance/Consultant/Independent contractor,Position in an organization with some dataviz job responsibilities,,,,,,6–10,11–15,EUR - Euro,"$40,000 - $59,999",$75 - $99,Yes,3,,,Data visualization software licenses,Workshops or training seminars,,Professional books,,,,Developer,Data visualization is the primary focus of my freelance work,I’m able to choose my own tools,,2,General Public,,,,,,Policy Makers,,,,,,,,,Developer,Data visualization is the primary focus of my job,I’m able to choose my own tools,,2,General Public,,,,,,,,,Researchers,,,,,,2,,,,,Healthcare/medical,Information technology,,,,,,Fewer than 20 employees,3. Neither Agree nor Disagree,,,,,,,,,,,,,,,,,,3,,D3.js,,,,,,,,Highcharts,,,,,,,,,,,,,,,Tableau,,,,,,,,,,7,Line Chart,Bar Chart,,Scatterplot,,,,,,,Network Diagram,,,,"Flow Chart (Sankey, DAGRE, Alluvial)",,,Bee Swarm Chart,Force-Directed Graph,,3,Embedded in a tool,Dashboard,,,,,,,,,,,,,App,,,,1,,,Lack of technical skill,,,,,,,,,,,,,,Yes,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my skills with an existing technical tool or library,,2,Books,,Examples,,,,,,,,,1,,,,,,,,,,Lack of software literacy,,,Netherlands,Male,No,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,I don’t know,11.5,8,
1039,43,51,2,Freelance/Consultant/Independent contractor,,Non-compensated data visualization hobbyist,,,,,2,11–15,USD - US Dollar,,$45 - $59,No,2,,,,,,Professional books,,Data licensing,,Developer,Data visualization is the primary focus of my freelance work,I’m able to choose my own tools,,7,General Public,Analysts,Engineers,Scientists,Medical Professionals,,,Executives,Designers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11–20,Very True of Me,Very True of Me,Neutral,Neutral,True of me,6,,D3.js,,,,,,,,,Illustrator,,,,,Observable,,,,,QGIS,,R,React,,,,,,,,,,,9,Line Chart,Bar Chart,,Scatterplot,Histogram,Hexbin/Heatmap,,,Treemap,,,Choropleth Map,,,"Flow Chart (Sankey, DAGRE, Alluvial)",,,Bee Swarm Chart,,,5,,,Scrollytelling,Static web page,Interactive notebook,,,,,,Physical handout or Printed on paper,,,,App,,,,2,,Lack of design expertise,,,,,,Lack of mentorship,,,,,,,0,,No,No,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my design skills,,4,,Workshops,Examples,Video tutorials,,,Mentoring/teaching others,,,,,1,,Data visualization not having a “seat at the table”,,,,,,,,,,,Croatia,Male,No,Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,Yes,5.3,8,
1804,43,49,1,,Position in an organization with some dataviz job responsibilities,,,,,,4,6–10,CAD - Canadian Dollar,"$100,000 - $119,999",I am not compensated on an hourly or project basis,Yes,3,Conference registration,Conference travel and lodging,,Workshops or training seminars,,,,,,,,,,,,,,,,,,,,,,,,,,Engineer,"Data visualization is one of several things I do in my job, but not a primary or secondary focus of my role",We have a set list of tools we’re expected to use for data visualization and it causes some problems,Conforming to data to fit the tool's expectations,3,,Analysts,Engineers,,,Product or Project Managers,,,,,,,,,,1,,,,,,Information technology,,,,,,500-999 employees,4. Agree,,,,,,,,,,,,,,,,,,4,,,,,,,,,Google Data Studio,,,,,,,,,,,Python,,,,,Tableau,Vega,,,,,,,,,5,Line Chart,Bar Chart,,Scatterplot,Histogram,,,,Treemap,,,,,,,,,,,,3,Embedded in a tool,Dashboard,,Static web page,,,,,,,,,,,,,,,3,,Lack of design expertise,,Learning new tools/approaches,,,,Lack of mentorship,,,,,,,0,,Yes,Yes,No,1,,,,,,"No, my compensation and benefits were not negatively affected",,Improving my design skills,,2,,,,Video tutorials,,Working through a project,,,,,,2,Lack of awareness of the impact of dataviz,Data visualization not having a “seat at the table”,,,,,,,,,,,Canada,Male,Yes (opting not to specify),Master’s (or similar graduate degree),1,,,,,,"Science, Math, and Technology",,,,,1,,,,,,"Science, Math, and Technology",,,,,Yes,7.2,8,
